Region Name,Indicator,Indicator Name,Indicator - Note,Indicator - Source,Indicator - unit,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Oklahoma,ABA,People in Poverty,"The percentage of people who are below poverty. Following the Office of Management and Budget's (OMB) Statistical Policy Directive 14, the Census Bureau uses a set of money income thresholds that vary by family size and composition to determine who is in poverty. If a family's total income is less than the family's threshold, then that family and every individual in it is considered in poverty. The official poverty thresholds do not vary geographically, but they are updated for inflation using Consumer Price Index (CPI-U). The official poverty definition uses money income before taxes and does not include capital gains or noncash benefits (such as public housing, Medicaid, and food stamps).",U. S. Census Bureau,Percent,Percent,,,,,,,,,,,,,12.6,13.5,11.8,16.4,17.0,15.9,15.9,12.9,16.3,13.9,18.0,14.0,,,
Oklahoma,ABB,Violent Crime,"The violent crime figures include the offenses of murder, rape (legacy definition), robbery, and aggravated assault","Federal Bureau of Investigation (FBI), U. S. Department of Justice","Rate per 100,000 Inhabitants","Rate per 100,000 Inhabitants",547.5,583.7,622.8,634.8,651.5,664.1,597.1,559.5,539.4,508.2,497.8,510.9,504.0,506.4,500.5,509.0,500.2,504.1,531.5,503.4,481.4,457.5,469.3,428.1,,,
Oklahoma,ABK,Birth Rate,Birth rates are calculated as the number of births divided by total resident population in the given year,"U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",per 1000 population,per 1000 population,,,,,,,,,,,,,,14.55,14.55,14.6,15.03,15.1513,14.9309,14.6744,14.1917,13.7866,13.8279,13.86,,,
Oklahoma,ABL,Fertility Rate,Fertility rates are calculated as the number of births divided by the number of females age 15 - 44 years old in the given year,"U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Per 1000 females,Per 1000 females,,,,,,,,,,,,,,70.21,70.94,71.7,74.47,75.6912,75.1818,74.4457,72.2725,70.3711,70.5233,70.5924,,,
Oklahoma,ABM,Cancer Incidence,"Cancer case reports are counted by or summed by the cancer reported. For example, a single person with more than one primary cancer verified by a medical doctor is counted as a case report for each type of primary cancer reported. Having more than one primary cancer occurs in less than 20% of the population. The counts report the frequency of verified cancer diagnoses in the selected population and time period. Age-adjusted rates are calculated with age distribution ratios from the Year 2000 ""standard million"" population. An age-adjusted rate is a weighted average of the age-specific (crude) rates, where the weights are the proportions of persons in the corresponding age groups of a standard million population. The potential confounding effect of age is reduced when comparing age-adjusted rates computed using the same standard million population.","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)","Age-Adjusted Rate, 2000 U.S. Std. Million","Age-Adjusted Rate, 2000 U.S. Std. Million",,,,,,,,,,468.4,470.061,480.845,490.07599999999996,502.736,491.80400000000003,486.915,507.04,518.363,487.72900000000004,479.01300000000003,460.418,452.86,,,,,
Oklahoma,ABN,Crude Death Rate,"Crude Rates are expressed as the number of deaths reported each calendar year per 100,000 population. Crude rates are helpful in determining the need for services for a given population, relative to another population, regardless of size. Crude rates are influenced by the underlying age distribution of the state's population. Even if two states have the same age-adjusted rates, the state with the relatively older population (as demonstrated by having a higher median age) will have higher crude rates because incidence or death rates for most cancers increase with increasing age.","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,,,,,,,,,,1009.5582,1016.5899,1000.3173,1017.5175,1019.1755,978.1765,1019.5579,985.7015,991.4293,1008.8373,957.6412,973.7559,982.0279,966.2507,996.8399,,,
Oklahoma,ABO,Infant Mortality Rate (< 1 year),"The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the resident population that is under one year of age, not the number of live births","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,,,,,,,,,,881.1224,884.3481,751.0928,825.5144,801.923,829.2644,824.567,838.4605,876.8814,740.6578,805.7381,777.6858,724.6655,762.4813,697.9464,,,
Oklahoma,ABP,Child Mortality Rate (1-4 years),,"U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,,,,,,,,,,52.4541,34.912,40.3613,36.1491,47.7426,43.4129,38.3587,44.9046,41.8831,47.498999999999995,40.0939,41.4748,45.0672,38.6013,40.0328,,,
Oklahoma,ABQ,Chlamydia Incidence,"The rate is calculated as the disease incidence count reported, divided by the population, and then the result is multiplied by 100,000. The data are based on case reports of sexually transmitted diseases submitted by state and local health departments to CDC's Division of STD/HIV Prevention","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,132.494,127.1,166.21599999999998,145.651,113.656,153.10399999999998,220.92,219.958,275.843,238.424,270.119,301.996,309.241,313.624,294.192,377.88699999999994,362.985,346.36199999999997,406.412,407.45300000000003,381.249,384.966,441.515,479.131,,,
Oklahoma,ABR,Gonorrhea Incidence,"The rate is calculated as the disease incidence count reported, divided by the population, and then the result is multiplied by 100,000. The data are based on case reports of sexually transmitted diseases submitted by state and local health departments to CDC's Division of STD/HIV Prevention","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,198.106,218.049,200.62,146.328,148.982,153.467,146.611,141.124,153.971,116.98700000000001,122.42299999999999,137.884,133.411,129.63,126.37799999999999,147.355,138.327,133.441,142.35299999999998,126.741,116.465,111.169,116.414,139.01,,,
Oklahoma,ABS,Primary and Secondary Syphilis Incidence,"The rate is calculated as the disease incidence count reported, divided by the population, and then the result is multiplied by 100,000. The data are based on case reports of sexually transmitted diseases submitted by state and local health departments to CDC's Division of STD/HIV Prevention","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,8.003,6.7707,10.7436,8.6708,4.7852,5.9549,5.3591,3.4688,2.878,5.4406,3.358,1.7293,2.0608,1.8226,0.7095,1.2402,1.9557,1.7969,2.3611,2.6308,2.4524,2.2155,2.1757,3.0932,,,
Oklahoma,ABT,18- to 24-Year-Olds Who Were High School Completers,"High school completers include diploma recipients and those completing high school through alternative credentials, such as a GED.","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Percent,Percent,,,,,,,,,,,74.82650602,,,,,,,,,81.2396,,81.4558,83.7355,82.8278,83.7055,,
Oklahoma,ABU,Population 25 Years Old and Over Who Have Bachelor's or Higher Degree,,"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Percent,Percent,,,,,,,,,,,20.3,,,,,,,,,22.4797,,23.7513,23.6915,23.9647,15.6858,,
Oklahoma,ABV,Enrollment in Public Elementary and Secondary Schools,"Actual Data: 1990 - 2013, Projection Data:2014-2025","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,579087.0,,,,,616393.0,,,,,623110.0,622139.0,624548.0,626160.0,629476.0,634739.0,639391.0,642065.0,645108.0,654802.0,659911.0,666120.0,673483.0,681848.0,686400.0,693100.0,698800.0
Oklahoma,ABW,Average Daily Attendance in Public Elementary and Secondary Schools,,"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,543170.0,,,,,,,,,,586266.0,580894.0,581767.0,583932.0,583932.0,587188.0,591486.0,596172.0,596450.0,603375.0,610019.0,616775.0,624410.0,630766.0,639376.0,,
Oklahoma,ABX,Public Elementary and Secondary Teachers,Teachers reported in full-time equivalents (FTE),"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,,,,,,,,,,,41318.0,,,,,41833.0,,46735.0,46571.0,42614.6,41277.8,41349.4,41774.7,41982.6,42073.15,,
Oklahoma,ABY,Pupil/Teacher Ratios in Public Elementary and Secondary Schools,"Teachers reported in full-time equivalents (FTE). The pupil/teacher ratio includes teachers for students with disabilities and other special teachers, while these teachers are generally excluded from class size calculations. Ratios reflect totals reported by states and differ from totals reported for schools or school districts.","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Rate,Rate,,,,,,,,,,,15.08083644,,,,,15.173160000000001,15.149289999999999,13.738420000000001,13.85213974,15.3656728,15.98706811,16.10954452,16.12179142,16.24120469,16.36461734,,
Oklahoma,ABZ,Public High School Graduates,"Actual Data: 1990 - 2013, Projection Data:2014-2026","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,35606.0,,,,,,,,,,37646.0,,,,36799.0,36227.0,36497.0,37100.0,37630.0,37219.0,38503.0,37744.0,37305.0,37033.0,37260.0,37640.0,38930.0
Oklahoma,ACA,Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools,,"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",dollars,dollars,3507.79991,3843.113054,4076.0,4355.499256,4733.885872,4845.393981,4880.596417,5150.16943,5388.689003,5684.189748,5769.704327,6458.055967,6671.6940939999995,6539.680596,6598.89792,7086.356681,7449.039184,7968.39816,8270.454474,8422.72631,8511.413426000001,8165.102524,8281.381666,8449.880056999998,8525.574515999999,,
Oklahoma,ACB,Crops Production,Excluding horticulture. State value of production is computed by multiplying each State price (marketing year average) by its production. Value of production for theUnited States is the sum of State values for all States listed for the crop. Value of production estimates relate to the crop year. These estimates should not be confused with cash receipts which relate to sales during a calendar year irrespective of the year of production.,U. S. Department of Agriculture,Thousands of Dollars,Thousands of Dollars,,,,,,,,951705.0,,,,,819078.0,,,,,1599939.0,2112190.0,1285745.0,1863975.0,1099181.0,2185350.0,1906681.0,1473935.0,,
Oklahoma,ACD,Land Area,Total land area including non-agricultural,U. S. Department of Agriculture,Acres,Acres,,,,,,,,,,,,,43946916.0,,,,,43905445.0,,,,,43901399.0,,,,
Oregon,AAC,Persons Obtaining Legal Permanent Resident Status,Legal permanent residents (LPRs) are persons who have been granted lawful permanent residence in the United States. They are also known as “green card” recipients,U. S. Department of Homeland Security,Number of persons,Number of persons,,,,,,,,,,,,,,6946.0,8540.0,9623.0,9188.0,7905.0,9028.0,9026.0,7997.0,7694.0,7791.0,7171.0,7379.0,8655.0,
Oregon,AAD,Total Federal Government Expenditure,"Include federal expenditures or obligation for the grants, salaries and wages, procurement contracts, direct payments for individuals, including retirement and disability and other direct payments. Total expenditure does not include data on contingent liabilities (loans and insurance)","U. S. Census Bureau, Consolidated Federal Funds Report (CFFR)",Millions of dollars,Millions of dollars,,,,,,,14200.0,14600.0,15100.0,15800.0,16600.0,18400.0,19800.0,21300.0,21900.0,22800.0,23600.0,25200.0,27500.0,33600.0,34000.0,,,,,,
Oregon,AAE,Number of Farms,"A farm is any establishment from which $1,000 or more of agricultural products were sold or would normally be sold during the year. Number of farms and land in farms were revised for 2007 at the U.S. and State level based on the Census of Agriculture",United States Department of Agruculture (USDA),Number,Number,,,,,,,,,,,,40000.0,40000.0,40000.0,40000.0,40000.0,39300.0,38600.0,38000.0,37500.0,36900.0,36200.0,35400.0,35000.0,34600.0,34600.0,34400.0
Oregon,AAF,Total Employment,"The BEA employment series for states and local areas comprises estimates of the number of jobs, full-time plus part-time, by place of work. Full-time and part-time jobs are counted at equal weight. Employees, sole proprietors, and active partners are included, but unpaid family workers and volunteers are not included.",U. S. Bureau of Economic Analysis (BEA),Thousands of Jobs,Thousands of Jobs,1626385.0,1635517.0,1653649.0,1697791.0,1780620.0,1845372.0,1919606.0,1986426.0,2022237.0,2050382.0,2091533.0,2078866.0,2070721.0,2087698.0,2144721.0,2209529.0,2268970.0,2322224.0,2305559.0,2208551.0,2175951.0,2203867.0,2221001.0,2260546.0,2321017.0,2387585.0,
Oregon,AAH,Extended Mass Layoff Events,"Total private nonfarm. Extended mass layoff is an event where 50 or more workers filed initial claims for unemployment insurance benefits from a private nonfarm employer during a consecutive 5-week period, with at least 50 workers separated for more than 30 days. In States with trigger levels of fewer than 50 initial claimants, employers must confirm that 50 or more people were laid off for more than 30 days in order for events to be classified as extended mass layoffs.",U. S. Bureau of Labor Statistics (BLS),Number of Events,Number of Events,,,,,,,,,56.0,72.0,68.0,157.0,122.0,104.0,74.0,49.0,61.0,74.0,130.0,189.0,94.0,103.0,106.0,,,,
Oregon,AAI,Separations,Separations indicate the number of employees laid off in the extended mass layoff events. Total private nonfarm.,U. S. Bureau of Labor Statistics (BLS),Number,Number,,,,,,,,,9414.0,12347.0,17934.0,28677.0,23032.0,14728.0,17198.0,20863.0,17195.0,17181.0,26616.0,33750.0,20972.0,23168.0,22656.0,,,,
Oregon,AAQ,Average Compensation per Job,Average compensation per job is compensation of employees divided by total full-time and part-time wage and salary employment,U. S. Bureau of Economic Analysis (BEA),dollars,dollars,26286.0,27744.0,29551.0,30453.0,31378.0,32432.0,33872.0,35363.0,36783.0,38277.0,40914.0,41623.0,42368.0,43556.0,45141.0,46179.0,47739.0,49526.0,50801.0,51453.0,52867.0,54271.0,56366.0,56937.0,58187.0,60608.0,
Oregon,AAG,Drop in Welfare Rolls,,,Number of families on welfare,Number of families on welfare,,,,42409.0,,,,,,,17121.0,,,,,,,,,,,,,,,,
Oregon,AAK,Personal Income,"The personal income of an area is defined as the income that is received by, or on behalf of, all the individuals who live in the area; therefore, the estimates of personal income are presented by the place of residence of the income recipients. Personal income consists of the income that is received by persons from participation in production, from government and business transfer payments, and from government interest (which is treated like a transfer payment). It is calculated as the sum of wage and salary disbursements, other labor income, proprietors' income with inventory valuation and capital consumption adjustments, rental income of persons with capital consumption adjustment, personal dividend income, personal interest income, and transfer payments to persons, less personal contributions for social insurance.",U. S. Bureau of Economic Analysis (BEA),Millions of dollars,Millions of dollars,51672272.0,54360166.0,58159238.0,62320110.0,66792632.0,71913581.0,77571848.0,82428855.0,87222632.0,90890592.0,98075500.0,100335404.0,101591994.0,105823776.0,112209856.0,117144304.0,127457878.0,133476862.0,140004731.0,134859864.0,136986770.0,144632521.0,152489633.0,155147986.0,165559773.0,176401260.0,184407086.0
Oregon,AAL,Per Capita Personal Income,Calculated as the total personal income of the residents of an area divided by the population of the area. Per capita personal income is often used as an indicator of consumers' purchasing power and of the economic well-being of the residents of an area.,U. S. Bureau of Economic Analysis (BEA),dollars,dollars,18065.0,18562.0,19440.0,20364.0,21399.0,22583.0,23889.0,24946.0,26018.0,26780.0,28596.0,28932.0,28915.0,29832.0,31436.0,32421.0,34721.0,35858.0,37149.0,35409.0,35692.0,37392.0,39109.0,39521.0,41720.0,43830.0,45049.0
Oregon,AAM,Disposable Personal Income,"Disposable personal income is total personal income minus personal current taxes. Personal current taxes is tax payments (net of refunds) that are made by persons and that are not chargeable to business expense and certain other payments by persons to government agencies (except government enterprises) that are treated like taxes. Personal current taxes includes taxes on income, including realized net capital gains, and on personal property. Also included in personal current taxes are personal licenses. Contributions for government social insurance are not included.",U. S. Bureau of Economic Analysis (BEA),Millions of dollars,Millions of dollars,45396733.0,47563442.0,50889708.0,54413806.0,58101655.0,62630879.0,67237919.0,70861551.0,75126276.0,77862989.0,83680859.0,86655541.0,89475095.0,93996015.0,99773987.0,102553587.0,111230285.0,117160620.0,122755548.0,121473069.0,122776471.0,128026706.0,135234707.0,135645080.0,144627312.0,153405770.0,160797635.0
Oregon,AAN,Per Capita Disposable Personal Income,"Disposable personal income is total personal income minus personal current taxes. This measure of income is calculated as the disposable personal income of the residents of a given area divided by the resident population of the area. In computing disposable per capita personal income, BEA uses the Census Bureau's annual midyear population estimates.",U. S. Bureau of Economic Analysis (BEA),dollars,dollars,15871.0,16242.0,17010.0,17780.0,18615.0,19668.0,20707.0,21445.0,22409.0,22942.0,24399.0,24988.0,25467.0,26497.0,27952.0,28383.0,30301.0,31474.0,32572.0,31894.0,31989.0,33099.0,34683.0,34553.0,36445.0,38117.0,39282.0
Oregon,ABA,People in Poverty,"The percentage of people who are below poverty. Following the Office of Management and Budget's (OMB) Statistical Policy Directive 14, the Census Bureau uses a set of money income thresholds that vary by family size and composition to determine who is in poverty. If a family's total income is less than the family's threshold, then that family and every individual in it is considered in poverty. The official poverty thresholds do not vary geographically, but they are updated for inflation using Consumer Price Index (CPI-U). The official poverty definition uses money income before taxes and does not include capital gains or noncash benefits (such as public housing, Medicaid, and food stamps).",U. S. Census Bureau,Percent,Percent,,,,,,,,,,,,,11.7,11.7,12.1,14.1,13.3,12.9,13.6,13.4,14.2,14.4,13.5,15.1,,,
Oregon,ABB,Violent Crime,"The violent crime figures include the offenses of murder, rape (legacy definition), robbery, and aggravated assault","Federal Bureau of Investigation (FBI), U. S. Department of Justice","Rate per 100,000 Inhabitants","Rate per 100,000 Inhabitants",506.8,506.3,510.2,503.1,520.6,522.4,463.1,444.4,419.8,374.9,350.7,306.6,292.5,294.8,298.6,287.0,284.6,293.9,261.4,260.6,251.4,249.3,247.6,242.9,,,
Oregon,ABK,Birth Rate,Birth rates are calculated as the number of births divided by total resident population in the given year,"U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",per 1000 population,per 1000 population,,,,,,,,,,,,,,12.95,12.8,12.71,13.26,13.265,13.0271,12.3752,11.887,11.6624,11.5576,11.4896,,,
Oregon,ABL,Fertility Rate,Fertility rates are calculated as the number of births divided by the number of females age 15 - 44 years old in the given year,"U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Per 1000 females,Per 1000 females,,,,,,,,,,,,,,63.06,62.9,62.91,66.04,66.3732,65.5288,62.6006,60.3917,59.4401,59.0012,58.6037,,,
Oregon,ABM,Cancer Incidence,"Cancer case reports are counted by or summed by the cancer reported. For example, a single person with more than one primary cancer verified by a medical doctor is counted as a case report for each type of primary cancer reported. Having more than one primary cancer occurs in less than 20% of the population. The counts report the frequency of verified cancer diagnoses in the selected population and time period. Age-adjusted rates are calculated with age distribution ratios from the Year 2000 ""standard million"" population. An age-adjusted rate is a weighted average of the age-specific (crude) rates, where the weights are the proportions of persons in the corresponding age groups of a standard million population. The potential confounding effect of age is reduced when comparing age-adjusted rates computed using the same standard million population.","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)","Age-Adjusted Rate, 2000 U.S. Std. Million","Age-Adjusted Rate, 2000 U.S. Std. Million",,,,,,,,,,525.227,511.983,516.327,503.664,484.546,499.09,491.731,491.75800000000004,486.785,499.50199999999995,476.977,458.827,466.111,,,,,
Oregon,ABN,Crude Death Rate,"Crude Rates are expressed as the number of deaths reported each calendar year per 100,000 population. Crude rates are helpful in determining the need for services for a given population, relative to another population, regardless of size. Crude rates are influenced by the underlying age distribution of the state's population. Even if two states have the same age-adjusted rates, the state with the relatively older population (as demonstrated by having a higher median age) will have higher crude rates because incidence or death rates for most cancers increase with increasing age.","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,,,,,,,,,,866.8978,863.7402,869.6236,885.7172,871.4047,849.2314,860.4833,854.8352,843.6185,848.2127,830.6464,832.4037,847.687,840.0172,863.5735,,,
Oregon,ABO,Infant Mortality Rate (< 1 year),"The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the resident population that is under one year of age, not the number of live births","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,,,,,,,,,,594.2217,574.1045,539.1308,578.6007,566.0586,565.4299,593.6486,575.6792,586.2318,530.3872,486.07099999999997,488.6842,457.5149,531.6086,494.9401,,,
Oregon,ABP,Child Mortality Rate (1-4 years),,"U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,,,,,,,,,,27.6,34.0948,21.8647,31.682,38.813,28.3134,25.995,29.0803,24.3916,25.4842,18.342,21.9305,27.9559,20.8595,21.108,,,
Oregon,ABQ,Chlamydia Incidence,"The rate is calculated as the disease incidence count reported, divided by the population, and then the result is multiplied by 100,000. The data are based on case reports of sexually transmitted diseases submitted by state and local health departments to CDC's Division of STD/HIV Prevention","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,257.903,250.127,196.908,180.59900000000002,176.05,171.62,168.05700000000002,159.489,174.648,180.528,207.13299999999998,214.6,199.03400000000002,215.98,241.752,247.675,258.785,262.818,283.478,300.524,322.416,352.36300000000006,345.032,363.676,,,
Oregon,ABR,Gonorrhea Incidence,"The rate is calculated as the disease incidence count reported, divided by the population, and then the result is multiplied by 100,000. The data are based on case reports of sexually transmitted diseases submitted by state and local health departments to CDC's Division of STD/HIV Prevention","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,88.9743,74.1675,58.9955,38.8515,31.3335,26.8185,27.3166,23.3937,26.2495,26.6062,30.2524,32.9356,25.8128,28.0931,36.2211,42.8996,39.4784,32.9824,32.3214,29.093000000000004,28.0861,38.457,37.5447,44.3407,,,
Oregon,ABS,Primary and Secondary Syphilis Incidence,"The rate is calculated as the disease incidence count reported, divided by the population, and then the result is multiplied by 100,000. The data are based on case reports of sexually transmitted diseases submitted by state and local health departments to CDC's Division of STD/HIV Prevention","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,4.8945,3.0391,1.571,1.2744,0.7048,0.157,0.2772,0.3026,0.179,0.2357,0.3497,0.3743,0.7951,1.3485,0.8068,1.126,0.7836,0.4803,0.6859999999999999,1.4899,1.8533,2.5053,5.4368,6.8473,,,
Oregon,ABT,18- to 24-Year-Olds Who Were High School Completers,"High school completers include diploma recipients and those completing high school through alternative credentials, such as a GED.","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Percent,Percent,,,,,,,,,,,74.20607057,,,,,,,,,82.9334,,84.2833,87.054,85.6309,86.785,,
Oregon,ABU,Population 25 Years Old and Over Who Have Bachelor's or Higher Degree,,"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Percent,Percent,,,,,,,,,,,25.1,,,,,,,,,28.7056,,29.1945,30.1635,30.4203,19.0481,,
Oregon,ABV,Enrollment in Public Elementary and Secondary Schools,"Actual Data: 1990 - 2013, Projection Data:2014-2025","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,472394.0,,,,,527914.0,,,,,546231.0,551480.0,554071.0,551273.0,552505.0,552194.0,562574.0,565586.0,575393.0,582839.0,570720.0,568208.0,587564.0,593000.0,594600.0,597800.0,600300.0
Oregon,ABW,Average Daily Attendance in Public Elementary and Secondary Schools,,"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,419771.0,,,,,,,,,,479321.0,483038.0,487544.0,486073.0,486073.0,506638.0,513650.0,516258.0,515834.0,518119.0,515644.0,517373.0,518896.0,520326.0,525879.0,,
Oregon,ABX,Public Elementary and Secondary Teachers,Teachers reported in full-time equivalents (FTE),"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,,,,,,,,,,,28094.0,,,,,28346.0,,30013.0,30152.0,28768.01,28109.27,26790.98,26410.15,26733.39,27850.15,,
Oregon,ABY,Pupil/Teacher Ratios in Public Elementary and Secondary Schools,"Teachers reported in full-time equivalents (FTE). The pupil/teacher ratio includes teachers for students with disabilities and other special teachers, while these teachers are generally excluded from class size calculations. Ratios reflect totals reported by states and differ from totals reported for schools or school districts.","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Rate,Rate,,,,,,,,,,,19.44297715,,,,,19.48049,18.79005,18.8447,19.08307907,20.25996932,20.30362226,21.20892927,22.24765857,22.18199787,21.5911943,,
Oregon,ABZ,Public High School Graduates,"Actual Data: 1990 - 2013, Projection Data:2014-2026","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,25473.0,,,,,,,,,,30151.0,,,,32958.0,32602.0,32394.0,33446.0,34949.0,35138.0,34671.0,34723.0,34261.0,33899.0,34450.0,34010.0,34620.0
Oregon,ACA,Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools,,"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",dollars,dollars,5474.279557,5682.954007,5913.0,6296.028106000001,6262.9491689999995,6436.354612,6614.905307999999,6792.384332,7347.547645999999,7787.475894,8128.764118000001,8545.037602,8725.011043,8513.584876,8639.617658,8799.236597,9293.780912999999,9761.84858,10487.15253,10672.89754,10475.57452,10497.046129999999,10386.03679,10369.92517,10739.10449,,
Oregon,ACB,Crops Production,Excluding horticulture. State value of production is computed by multiplying each State price (marketing year average) by its production. Value of production for theUnited States is the sum of State values for all States listed for the crop. Value of production estimates relate to the crop year. These estimates should not be confused with cash receipts which relate to sales during a calendar year irrespective of the year of production.,U. S. Department of Agriculture,Thousands of Dollars,Thousands of Dollars,,,,,,,,2180412.0,,,,,2194911.0,,,,,1743145.0,1866314.0,1707543.0,1872956.0,2357781.0,2304688.0,2261208.0,2216381.0,,
Oregon,ACD,Land Area,Total land area including non-agricultural,U. S. Department of Agriculture,Acres,Acres,,,,,,,,,,,,,61437944.0,,,,,61431595.0,,,,,61432807.0,,,,
Pennsylvania,AAC,Persons Obtaining Legal Permanent Resident Status,Legal permanent residents (LPRs) are persons who have been granted lawful permanent residence in the United States. They are also known as “green card” recipients,U. S. Department of Homeland Security,Number of persons,Number of persons,,,,,,,,,,,,,,14606.0,18813.0,28902.0,25950.0,22811.0,23646.0,24105.0,24130.0,25397.0,25032.0,24720.0,23944.0,24969.0,
Pennsylvania,AAD,Total Federal Government Expenditure,"Include federal expenditures or obligation for the grants, salaries and wages, procurement contracts, direct payments for individuals, including retirement and disability and other direct payments. Total expenditure does not include data on contingent liabilities (loans and insurance)","U. S. Census Bureau, Consolidated Federal Funds Report (CFFR)",Millions of dollars,Millions of dollars,,,,,,,64200.0,65300.0,67400.0,70500.0,73700.0,79300.0,85600.0,90400.0,94900.0,99500.0,103200.0,117200.0,121600.0,135700.0,145900.0,,,,,,
Pennsylvania,AAE,Number of Farms,"A farm is any establishment from which $1,000 or more of agricultural products were sold or would normally be sold during the year. Number of farms and land in farms were revised for 2007 at the U.S. and State level based on the Census of Agriculture",United States Department of Agruculture (USDA),Number,Number,,,,,,,,,,,,58500.0,58200.0,58200.0,58200.0,58200.0,58200.0,63200.0,62400.0,61600.0,60800.0,60000.0,59300.0,59300.0,58800.0,57900.0,58200.0
Pennsylvania,AAF,Total Employment,"The BEA employment series for states and local areas comprises estimates of the number of jobs, full-time plus part-time, by place of work. Full-time and part-time jobs are counted at equal weight. Employees, sole proprietors, and active partners are included, but unpaid family workers and volunteers are not included.",U. S. Bureau of Economic Analysis (BEA),Thousands of Jobs,Thousands of Jobs,6292542.0,6211669.0,6216278.0,6256367.0,6323071.0,6422943.0,6477294.0,6584830.0,6657983.0,6764343.0,6904693.0,6915452.0,6889567.0,6880153.0,6960389.0,7062903.0,7163758.0,7279091.0,7296904.0,7127464.0,7126039.0,7225724.0,7288405.0,7353881.0,7435501.0,7524509.0,
